timestamp,machine_id,failure,val1,val2,val3,val4,field7,val5,val6,val7
2020-03-19 11:18:00,Z20109,0,46128323,210,5060,187,9,2,2,12.5
2020-03-19 11:20:00,Z20109,0,103235659,174,18636,522,10,0,0,11.8
2020-03-19 11:22:00,Z20109,0,81503868,19,17676,174,9,2,2,38.0
2020-03-19 11:24:00,Z20109,0,10336101,155,950,258,9,0,2,24.1
2020-03-19 11:26:00,Z20109,0,11919378,337,18320,69,9,1,1,34.3
2020-03-19 11:28:00,Z20109,0,39515740,332,20586,167,9,1,2,43.6
2020-03-19 11:30:00,Z20109,0,56293468,265,24760,471,12,1,4,66.6
2020-03-19 11:32:00,Z20109,0,23980243,314,19753,69,11,3,0,62.4
2020-03-19 11:34:00,Z20109,0,39848228,199,2111,352,11,1,4,49.3
2020-03-19 11:36:00,Z20109,0,60118883,88,24144,432,9,0,1,14.2
2020-03-19 11:38:00,Z20109,0,83590914,246,16043,377,11,2,4,46.3
2020-03-19 11:40:00,Z20109,0,33257785,254,22209,131,10,2,4,34.6
2020-03-19 11:42:00,Z20109,0,13297436,284,23697,451,11,2,0,42.8
2020-03-19 11:44:00,Z20109,0,27302336,249,2723,141,9,1,1,45.7
2020-03-19 11:46:00,Z20109,0,24159783,385,16548,73,11,2,3,15.0
2020-03-19 11:48:00,Z20109,0,26594507,134,6392,233,12,3,1,67.9
2020-03-19 11:50:00,Z20109,0,82864368,189,18408,23,10,3,4,32.8
2020-03-19 11:52:00,Z20109,0,60235902,128,20803,282,10,0,3,18.0
2020-03-19 11:54:00,Z20109,0,21423166,132,18300,455,12,1,4,22.3
2020-03-19 11:56:00,Z20109,0,48847875,323,22896,374,9,2,2,21.0
2020-03-19 11:58:00,Z20109,0,13733506,287,19688,188,10,0,0,69.9
2020-03-19 12:00:00,Z20109,0,16977346,371,18550,97,12,2,1,68.2
2020-03-19 12:02:00,Z20109,0,33148172,279,10417,355,11,0,2,62.2
2020-03-19 12:04:00,Z20109,0,53432563,14,11655,180,10,0,4,13.9
2020-03-19 12:06:00,Z20109,0,31790887,358,12331,344,11,3,3,33.4
2020-03-19 12:08:00,Z20109,0,42170182,94,9606,185,10,3,3,5.7
2020-03-19 12:10:00,Z20109,0,51394297,193,15121,98,11,1,4,63.2
2020-03-19 12:12:00,Z20109,0,103551255,373,4808,149,11,0,2,47.1
2020-03-19 12:14:00,Z20109,0,93235377,21,17389,422,9,0,4,17.3
2020-03-19 12:16:00,Z20109,0,82453409,224,2597,160,11,1,1,21.5
2020-03-19 12:18:00,Z20109,0,82416034,189,6978,377,11,2,3,49.5
2020-03-19 12:20:00,Z20109,0,49766672,273,10686,479,9,0,3,58.7
2020-03-19 12:22:00,Z20109,0,53455470,227,23107,170,10,3,4,20.9
2020-03-19 12:24:00,Z20109,0,12916461,5,4617,387,9,1,2,45.3
2020-03-19 12:26:00,Z20109,0,67444039,380,347,156,12,0,3,22.4
2020-03-19 12:28:00,Z20109,0,41372857,164,3096,214,9,2,3,6.3
2020-03-19 12:30:00,Z20109,0,89871527,223,18706,258,11,2,0,42.1
2020-03-19 12:32:00,Z20109,0,22940368,258,6259,30,9,0,0,58.3
2020-03-19 12:34:00,Z20109,0,42476326,289,12326,106,11,1,4,26.1
2020-03-19 12:36:00,Z20109,0,56631799,67,9763,26,11,3,0,45.8
2020-03-19 12:38:00,Z20109,0,30942476,131,2770,467,12,1,0,29.6
2020-03-19 12:40:00,Z20109,0,58049570,380,20340,46,10,0,2,30.6
2020-03-19 12:42:00,Z20109,0,94960786,261,1612,449,12,2,2,32.9
2020-03-19 12:44:00,Z20109,0,65416956,135,16561,14,12,1,4,34.6
2020-03-19 12:46:00,Z20109,0,19478211,308,8950,16,11,0,3,56.4
2020-03-19 12:48:00,Z20109,0,102039923,94,14850,206,12,2,0,59.9
2020-03-19 12:50:00,Z20109,0,30862744,115,6254,428,9,2,3,2.1
2020-03-19 12:52:00,Z20109,0,29816806,50,24598,386,10,0,2,69.7
2020-03-19 12:54:00,Z20109,0,95826094,353,21602,336,10,2,0,65.2
2020-03-19 12:56:00,Z20109,0,42755837,290,6195,8,10,3,4,31.0
2020-03-19 12:58:00,Z20109,0,47082242,75,5849,323,9,2,0,17.9
2020-03-19 13:00:00,Z20109,0,42992542,65,16680,257,12,3,1,52.6
2020-03-19 13:02:00,Z20109,0,50571744,83,20889,224,10,3,3,8.2
2020-03-19 13:04:00,Z20109,0,43333645,145,23547,194,12,3,2,68.5
2020-03-19 13:06:00,Z20109,0,70606408,178,9627,480,9,2,4,25.5
2020-03-19 13:08:00,Z20109,0,75875612,241,20260,369,10,3,0,32.4
2020-03-19 13:10:00,Z20109,0,50525378,246,11602,302,11,0,0,65.3
2020-03-19 13:12:00,Z20109,0,87417362,227,4145,48,12,0,4,20.0
2020-03-19 13:14:00,Z20109,0,54176680,12,610,284,10,2,3,42.7
2020-03-19 13:16:00,Z20109,0,38641785,169,5398,286,10,0,3,9.0
2020-03-19 13:18:00,Z20109,0,20438437,341,20516,436,12,0,1,15.1
2020-03-19 13:20:00,Z20109,0,25154954,144,23148,320,12,1,1,67.8
2020-03-19 13:22:00,Z20109,0,52231228,77,10800,497,10,3,1,40.9
2020-03-19 13:24:00,Z20109,0,76532950,92,5927,183,9,2,0,0.9
2020-03-19 13:26:00,Z20109,0,56791432,246,19848,153,12,3,2,40.2
2020-03-19 13:28:00,Z20109,0,51964221,321,11716,30,11,3,1,66.7
2020-03-19 13:30:00,Z20109,0,77620334,262,8487,139,9,1,3,6.2
2020-03-19 13:32:00,Z20109,0,23638142,96,630,202,11,1,0,0.3
2020-03-19 13:34:00,Z20109,0,15829345,371,1810,483,12,0,4,61.5
2020-03-19 13:36:00,Z20109,0,73372927,140,8942,490,12,3,0,30.9
2020-03-19 13:38:00,Z20109,0,27330837,163,3774,509,11,0,3,8.6
2020-03-19 13:40:00,Z20109,0,82381049,267,14550,116,11,1,2,17.8
2020-03-19 13:42:00,Z20109,0,69190855,61,2425,213,9,1,4,44.1
2020-03-19 13:44:00,Z20109,0,66267044,317,20635,326,12,3,0,29.9
2020-03-19 13:46:00,Z20109,0,61661167,198,20988,367,11,2,2,68.6
2020-03-19 13:48:00,Z20109,0,36985963,236,14564,347,12,0,2,15.5
2020-03-19 13:50:00,Z20109,0,87259393,105,22128,280,9,1,4,24.7
2020-03-19 13:52:00,Z20109,0,40375090,232,16009,232,9,2,0,29.8
2020-03-19 13:54:00,Z20109,0,41148481,234,6964,140,11,0,3,45.8
2020-03-19 13:56:00,Z20109,0,61161414,273,15453,269,10,0,3,48.1
2020-03-19 13:58:00,Z20109,0,73161669,131,20136,264,11,0,4,66.2
2020-03-19 14:00:00,Z20109,0,30487404,275,18880,514,11,1,3,31.8
2020-03-19 14:02:00,Z20109,0,73745877,123,9167,186,9,1,3,34.3
2020-03-19 14:04:00,Z20109,0,83076522,141,596,87,11,2,2,42.2
2020-03-19 14:06:00,Z20109,0,55091343,102,8551,47,12,0,3,40.1
2020-03-19 14:08:00,Z20109,0,65499364,6,12128,412,10,0,3,5.2
2020-03-19 14:10:00,Z20109,0,51214589,92,7715,48,12,1,4,59.6
2020-03-19 14:12:00,Z20109,0,10770155,339,1027,314,11,2,0,63.4
2020-03-19 14:14:00,Z20109,0,53497931,104,14158,254,12,2,1,50.9
2020-03-19 14:16:00,Z20109,0,60429025,90,19645,211,10,0,1,59.8
2020-03-19 14:18:00,Z20109,0,81550371,120,23127,450,10,3,0,50.3
2020-03-19 14:20:00,Z20109,0,16098387,77,7235,156,12,1,0,10.2
2020-03-19 14:22:00,Z20109,0,49033919,202,4276,479,10,3,0,33.0
2020-03-19 14:24:00,Z20109,0,73117270,36,18123,440,10,3,0,60.9
2020-03-19 14:26:00,Z20109,0,37041724,21,16319,96,10,0,3,11.2
2020-03-19 14:28:00,Z20109,0,58030211,285,19998,343,10,2,1,48.5
2020-03-19 14:30:00,Z20109,0,78124645,96,22894,339,10,2,3,38.7
2020-03-19 14:32:00,Z20109,0,96308360,6,4998,439,10,0,0,37.6
2020-03-19 14:34:00,Z20109,0,66236844,117,1978,478,11,3,2,6.7
2020-03-19 14:36:00,Z20109,0,42477516,83,13232,78,12,2,0,19.5
2020-03-19 14:38:00,Z20109,0,93329274,295,5742,263,12,1,2,18.7
2020-03-19 14:40:00,Z20109,0,28258912,182,14923,55,11,1,1,13.2
2020-03-19 14:42:00,Z20109,0,16674322,295,4309,297,10,0,1,0.7
2020-03-19 14:44:00,Z20109,0,71676263,14,20458,209,10,0,3,62.6
2020-03-19 14:46:00,Z20109,0,59749292,245,21559,332,9,2,2,61.6
2020-03-19 14:48:00,Z20109,0,60980527,42,23444,84,10,3,2,57.7
2020-03-19 14:50:00,Z20109,0,41576730,345,24885,246,12,3,1,4.4
2020-03-19 14:52:00,Z20109,0,14369265,129,19531,7,12,2,1,33.4
2020-03-19 14:54:00,Z20109,0,37850367,104,5845,36,12,0,3,23.1
2020-03-19 14:56:00,Z20109,0,14946956,79,14063,174,9,3,1,22.7
2020-03-19 14:58:00,Z20109,0,58651309,288,9101,251,12,1,0,42.9
2020-03-19 15:00:00,Z20109,0,25444529,304,4538,53,9,0,0,33.4
2020-03-19 15:02:00,Z20109,0,60877589,217,17741,279,12,0,0,9.6
2020-03-19 15:04:00,Z20109,0,59513591,251,21544,76,9,3,1,5.8
2020-03-19 15:06:00,Z20109,0,43477369,382,1737,517,10,3,1,21.9
2020-03-19 15:08:00,Z20109,0,62614840,312,9254,332,11,3,3,64.2
2020-03-19 15:10:00,Z20109,0,65632396,363,4988,346,12,1,2,14.1
2020-03-19 15:12:00,Z20109,0,18629062,173,23821,146,9,0,0,62.2
2020-03-19 15:14:00,Z20109,0,49406553,35,14728,427,11,0,0,14.9
2020-03-19 15:16:00,Z20109,0,94944211,206,20484,488,9,3,1,50.4
2020-03-19 15:18:00,Z20109,0,62906890,130,22577,107,11,3,1,41.8
2020-03-19 15:20:00,Z20109,0,22628723,340,21753,270,11,3,3,59.1
2020-03-19 15:22:00,Z20109,0,61149866,269,2914,388,12,3,3,29.6
2020-03-19 15:24:00,Z20109,0,22286268,196,24565,84,11,0,4,67.0
2020-03-19 15:26:00,Z20109,0,92418158,238,11789,236,11,2,4,61.7
2020-03-19 15:28:00,Z20109,0,82076017,282,23017,397,11,1,1,10.1
2020-03-19 15:30:00,Z20109,0,85028030,243,12109,525,12,2,0,43.8
2020-03-19 15:32:00,Z20109,0,66081629,363,8902,293,10,1,0,49.5
2020-03-19 15:34:00,Z20109,0,84611587,292,7453,75,11,2,0,37.2
2020-03-19 15:36:00,Z20109,0,86222173,197,3508,87,10,2,0,66.2
2020-03-19 15:38:00,Z20109,0,45977915,205,12566,440,9,3,4,58.0
2020-03-19 15:40:00,Z20109,0,97857470,364,2222,104,10,0,0,42.7
2020-03-19 15:42:00,Z20109,0,36721970,171,1863,6,12,0,1,50.8
2020-03-19 15:44:00,Z20109,0,75935074,52,21537,245,12,1,0,0.1
2020-03-19 15:46:00,Z20109,0,39505294,387,8652,206,10,1,0,3.6
2020-03-19 15:48:00,Z20109,0,17274061,352,8494,226,11,1,4,36.9
2020-03-19 15:50:00,Z20109,0,33310178,54,6637,336,10,0,4,24.9
2020-03-19 15:52:00,Z20109,0,62439860,390,22715,30,12,0,4,50.3
2020-03-19 15:54:00,Z20109,0,28970535,371,2685,278,12,3,3,28.8
2020-03-19 15:56:00,Z20109,0,13659574,331,15372,332,11,2,3,58.4
2020-03-19 15:58:00,Z20109,0,80142461,361,7715,475,11,0,0,32.2
2020-03-19 16:00:00,Z20109,0,71543207,165,10603,422,10,2,4,42.2
2020-03-19 16:02:00,Z20109,0,71812590,375,15431,253,11,2,2,2.8
2020-03-19 16:04:00,Z20109,0,86009109,173,5990,277,9,2,4,35.7
2020-03-19 16:06:00,Z20109,0,42079762,171,17845,357,11,2,0,15.5
2020-03-19 16:08:00,Z20109,0,75253064,130,1758,145,9,3,4,57.0
2020-03-19 16:10:00,Z20109,0,80933922,325,12179,53,12,2,3,68.0
2020-03-19 16:12:00,Z20109,0,74205149,246,14988,175,9,1,3,38.1
2020-03-19 16:14:00,Z20109,0,15176083,283,5591,138,11,1,2,17.0
2020-03-19 16:16:00,Z20109,0,38039925,171,1257,143,11,3,0,4.8
2020-03-19 16:18:00,Z20109,0,53997062,27,23901,218,11,3,3,41.0
2020-03-19 16:20:00,Z20109,0,71562726,234,19471,344,12,0,2,22.9
2020-03-19 16:22:00,Z20109,0,83710993,338,24705,75,12,3,4,37.3
2020-03-19 16:24:00,Z20109,0,60105962,378,14359,1,11,2,4,40.1
2020-03-19 16:26:00,Z20109,0,13334933,105,3759,104,10,2,4,38.5
2020-03-19 16:28:00,Z20109,0,80741376,264,10391,182,9,1,2,50.0
2020-03-19 16:30:00,Z20109,0,101005293,57,8927,24,9,1,2,0.2
2020-03-19 16:32:00,Z20109,0,81402961,32,17026,218,11,1,1,56.2
2020-03-19 16:34:00,Z20109,0,25870252,85,16299,306,12,0,0,49.3
2020-03-19 16:36:00,Z20109,0,100916500,49,1688,255,11,2,2,0.6
2020-03-19 16:38:00,Z20109,0,30046589,15,2046,468,12,2,0,32.4
2020-03-19 16:40:00,Z20109,0,10231534,235,10200,373,12,3,2,21.6
2020-03-19 16:42:00,Z20109,0,22911475,290,22690,113,12,3,0,67.2
2020-03-19 16:44:00,Z20109,0,82111961,229,23138,228,11,2,3,34.6
2020-03-19 16:46:00,Z20109,0,80384802,368,14131,49,10,1,4,23.2
2020-03-19 16:48:00,Z20109,0,29990030,71,20209,185,11,1,1,10.7
2020-03-19 16:50:00,Z20109,0,75467545,48,3736,360,9,2,2,48.8
2020-03-19 16:52:00,Z20109,0,23859842,260,15616,24,9,0,1,45.7
2020-03-19 16:54:00,Z20109,0,80890327,94,12654,444,12,1,0,47.3
2020-03-19 16:56:00,Z20109,0,47213629,71,9500,416,12,3,1,17.3
2020-03-19 16:58:00,Z20109,0,31467732,318,8728,7,12,0,3,38.1
2020-03-19 17:00:00,Z20109,0,40346797,324,23860,141,11,1,0,15.5
2020-03-19 17:02:00,Z20109,0,95874638,279,4440,242,9,2,3,61.0
2020-03-19 17:04:00,Z20109,0,37730204,364,2187,112,9,1,0,55.0
2020-03-19 17:06:00,Z20109,0,21594271,108,3914,467,12,1,4,17.6
2020-03-19 17:08:00,Z20109,0,45955550,317,13492,117,9,3,1,39.5
2020-03-19 17:10:00,Z20109,0,26805973,76,10544,39,12,2,3,24.3
2020-03-19 17:12:00,Z20109,0,70304748,271,10494,438,9,1,4,39.2
2020-03-19 17:14:00,Z20109,1,173220381,8090,29196,937,12,4,8,75.6
2020-03-19 17:16:00,Z20109,0,54871648,307,19134,385,9,2,4,67.9
2020-03-19 17:18:00,Z20109,0,99142898,89,22013,414,12,2,1,56.7
2020-03-19 17:20:00,Z20109,0,46280619,97,24774,369,12,3,2,8.4
2020-03-19 17:22:00,Z20109,0,43023920,267,12117,411,12,0,2,56.0
2020-03-19 17:24:00,Z20109,0,71080186,360,14345,514,12,3,0,5.3
2020-03-19 17:26:00,Z20109,0,10648424,195,15881,458,10,3,4,49.7
2020-03-19 17:28:00,Z20109,0,56533881,44,9108,251,12,0,3,25.0
2020-03-19 17:30:00,Z20109,0,101545479,146,21869,306,11,2,1,64.9
2020-03-19 17:32:00,Z20109,0,44888564,98,1117,253,9,1,0,11.5
2020-03-19 17:34:00,Z20109,0,73426933,8,15983,147,12,2,2,18.8
2020-03-19 17:36:00,Z20109,0,22335194,47,19202,82,9,0,3,59.9
2020-03-19 17:38:00,Z20109,0,67629220,157,218,95,10,3,4,19.7
2020-03-19 17:40:00,Z20109,0,93179545,386,18932,464,10,3,3,39.4
2020-03-19 17:42:00,Z20109,0,90175760,169,15390,280,12,3,4,12.2
2020-03-19 17:44:00,Z20109,0,10304754,252,3544,207,11,0,1,6.5
2020-03-19 17:46:00,Z20109,0,81206212,386,10640,216,10,1,4,1.2
2020-03-19 17:48:00,Z20109,0,31560411,29,6511,189,12,1,3,36.1
2020-03-19 17:50:00,Z20109,0,24580004,342,24740,437,12,2,3,65.0
2020-03-19 17:52:00,Z20109,0,76965162,19,15830,384,10,2,3,9.3
2020-03-19 17:54:00,Z20109,0,40993685,277,15172,217,12,2,3,29.2
2020-03-19 17:56:00,Z20109,0,41948894,351,3265,327,11,2,3,50.5
2020-03-19 17:58:00,Z20109,0,81410926,51,6982,278,11,1,0,35.6
2020-03-19 18:00:00,Z20109,0,66484793,354,24101,499,9,2,0,45.8
2020-03-19 18:02:00,Z20109,0,37406895,85,19799,298,11,0,3,1.5
2020-03-19 18:04:00,Z20109,1,144748649,4955,40835,820,12,5,10,77.9
2020-03-19 18:06:00,Z20109,0,41588750,242,21262,102,10,2,2,3.2
2020-03-19 18:08:00,Z20109,0,96096188,87,22812,31,10,0,4,62.6
2020-03-19 18:10:00,Z20109,0,48096862,365,441,223,10,2,0,30.0
2020-03-19 18:12:00,Z20109,0,40927997,53,13258,93,9,1,4,8.6
2020-03-19 18:14:00,Z20109,0,46403271,335,23264,421,12,2,3,7.8
2020-03-19 18:16:00,Z20109,0,19906954,307,2747,374,9,0,4,6.1
2020-03-19 18:18:00,Z20109,0,96030591,211,7880,331,12,1,0,60.7
2020-03-19 18:20:00,Z20109,0,98339529,78,4564,131,12,0,4,48.5
2020-03-19 18:22:00,Z20109,0,35011091,286,13388,179,9,0,1,3.5
2020-03-19 18:24:00,Z20109,0,101271812,253,14463,207,10,3,4,21.8
2020-03-19 18:26:00,Z20109,0,50430580,3,11329,413,9,2,0,54.3
2020-03-19 18:28:00,Z20109,0,87461482,363,9174,221,10,1,0,6.6
2020-03-19 18:30:00,Z20109,0,27778934,26,16866,491,11,1,2,53.8
2020-03-19 18:32:00,Z20109,0,98084036,125,7014,9,10,2,3,53.5
2020-03-19 18:34:00,Z20109,0,45507430,208,24540,511,10,1,0,68.8
2020-03-19 18:36:00,Z20109,0,69713633,322,15244,74,11,3,4,11.7
2020-03-19 18:38:00,Z20109,0,59887746,383,17013,442,9,0,2,54.8
2020-03-19 18:40:00,Z20109,0,100867784,195,14320,124,11,1,3,66.6
2020-03-19 18:42:00,Z20109,0,56236322,379,579,161,11,2,2,37.5
2020-03-19 18:44:00,Z20109,0,91926040,142,1398,99,11,1,0,32.8
2020-03-19 18:46:00,Z20109,0,35636221,56,15396,350,11,2,1,24.1
2020-03-19 18:48:00,Z20109,0,12518828,33,19842,140,9,2,2,41.2
2020-03-19 18:50:00,Z20109,0,97106063,333,13820,228,9,0,1,60.6
2020-03-19 18:52:00,Z20109,0,18934549,172,840,121,11,1,4,3.3
2020-03-19 18:54:00,Z20109,0,53167480,309,9659,159,9,3,4,23.4
2020-03-19 18:56:00,Z20109,0,68710540,56,9108,407,11,1,0,7.4
2020-03-19 18:58:00,Z20109,0,28108111,256,6480,146,10,1,0,26.1
2020-03-19 19:00:00,Z20109,0,28825723,318,1199,22,11,1,1,63.1
2020-03-19 19:02:00,Z20109,0,70393432,84,7101,221,11,3,1,15.9
2020-03-19 19:04:00,Z20109,0,90882436,179,6662,71,11,0,1,14.8
2020-03-19 19:06:00,Z20109,0,18825683,379,3796,41,9,2,0,44.3
2020-03-19 19:08:00,Z20109,0,52966740,239,1736,237,9,1,0,15.3
2020-03-19 19:10:00,Z20109,0,52457507,175,8326,303,10,3,4,26.1
2020-03-19 19:12:00,Z20109,0,25768019,58,2924,312,10,3,2,65.4
2020-03-19 19:14:00,Z20109,0,88032672,390,19397,355,11,3,0,19.8
2020-03-19 19:16:00,Z20109,0,80477265,293,17621,359,10,2,2,37.0
2020-03-19 19:18:00,Z20109,0,48344881,111,2230,83,10,2,4,67.1
2020-03-19 19:20:00,Z20109,0,60165826,206,1392,466,11,0,2,48.2
2020-03-19 19:22:00,Z20109,0,41730422,298,171,318,11,3,4,64.9
2020-03-19 19:24:00,Z20109,0,23169835,33,14238,209,12,1,1,4.3
2020-03-19 19:26:00,Z20109,0,14047221,277,3845,399,9,3,2,18.0
2020-03-19 19:28:00,Z20109,0,67147747,256,11537,428,9,1,3,18.3
2020-03-19 19:30:00,Z20109,0,46247603,272,1187,266,12,0,0,65.4
2020-03-19 19:32:00,Z20109,0,82279112,5,5642,376,9,2,0,31.8
2020-03-19 19:34:00,Z20109,0,27507692,345,2938,456,9,0,4,46.4
2020-03-19 19:36:00,Z20109,0,52273203,196,4872,204,12,1,2,8.7
2020-03-19 19:38:00,Z20109,0,53206022,237,9293,430,11,0,2,32.5
2020-03-19 19:40:00,Z20109,0,15558000,192,19113,84,12,0,0,22.5
2020-03-19 19:42:00,Z20109,0,93705005,374,1730,344,10,1,1,20.6
2020-03-19 19:44:00,Z20109,0,22986943,146,5404,255,9,1,2,18.9
2020-03-19 19:46:00,Z20109,0,67377451,247,22800,298,10,3,0,60.9
2020-03-19 19:48:00,Z20109,0,19366113,55,14208,334,12,3,3,9.4
2020-03-19 19:50:00,Z20109,0,101631644,122,10675,132,11,1,3,27.7
2020-03-19 19:52:00,Z20109,0,85574839,215,22194,73,12,1,1,41.4
2020-03-19 19:54:00,Z20109,0,57978686,187,22809,143,9,3,3,9.5
2020-03-19 19:56:00,Z20109,0,50621625,348,8993,77,9,2,0,54.3
2020-03-19 19:58:00,Z20109,0,45939249,352,13482,67,12,2,4,47.0
2020-03-19 20:00:00,Z20109,0,84475846,345,14985,308,11,0,2,26.5
2020-03-19 20:02:00,Z20109,0,38853676,254,15038,181,10,2,0,43.0
2020-03-19 20:04:00,Z20109,0,94262908,376,13416,379,10,0,0,43.9
2020-03-19 20:06:00,Z20109,0,10073227,164,10871,229,12,1,2,35.1
2020-03-19 20:08:00,Z20109,0,21232843,160,13911,332,10,1,4,47.4
2020-03-19 20:10:00,Z20109,0,81407156,212,13502,69,9,2,3,50.6
2020-03-19 20:12:00,Z20109,0,53699495,286,11721,51,10,0,4,34.6
2020-03-19 20:14:00,Z20109,0,62457226,154,14150,56,10,0,4,18.3
2020-03-19 20:16:00,Z20109,0,12083031,180,4026,418,9,3,3,20.4
2020-03-19 20:18:00,Z20109,0,48437235,17,2326,503,11,3,2,30.7
2020-03-19 20:20:00,Z20109,0,53228618,34,7612,281,9,2,2,40.4
2020-03-19 20:22:00,Z20109,1,239239510,2967,27945,905,9,8,7,76.6
2020-03-19 20:24:00,Z20109,0,95248619,150,265,192,9,1,3,22.1
2020-03-19 20:26:00,Z20109,0,103535637,344,20979,259,9,2,4,19.5
2020-03-19 20:28:00,Z20109,0,29945184,59,12087,407,9,1,0,7.8
2020-03-19 20:30:00,Z20109,0,19896803,112,7461,50,12,1,1,56.2
2020-03-19 20:32:00,Z20109,0,22522564,361,14146,37,12,1,3,18.3
2020-03-19 20:34:00,Z20109,0,60263573,131,7823,59,11,1,1,2.9
2020-03-19 20:36:00,Z20109,0,61626815,16,19712,2,10,3,2,43.6
2020-03-19 20:38:00,Z20109,0,60634137,157,2826,81,10,0,2,38.0
2020-03-19 20:40:00,Z20109,0,45021522,267,3335,430,10,2,0,68.2
2020-03-19 20:42:00,Z20109,0,96771977,363,15939,300,11,0,2,67.1
2020-03-19 20:44:00,Z20109,0,78766594,369,15231,178,10,3,4,22.2
2020-03-19 20:46:00,Z20109,0,46274775,216,16392,529,12,3,0,11.4
2020-03-19 20:48:00,Z20109,0,50209407,67,11123,408,10,0,2,69.3
2020-03-19 20:50:00,Z20109,0,16895522,62,11471,274,12,3,3,15.2
2020-03-19 20:52:00,Z20109,0,57116558,161,8252,247,10,0,2,13.3
2020-03-19 20:54:00,Z20109,0,25019215,195,22844,147,12,1,3,14.8
2020-03-19 20:56:00,Z20109,0,85012777,237,10934,202,12,0,3,50.6
2020-03-19 20:58:00,Z20109,0,60718453,4,11622,514,9,3,3,58.5
2020-03-19 21:00:00,Z20109,0,77666399,11,15187,65,11,2,1,35.1
2020-03-19 21:02:00,Z20109,0,96741500,337,16374,243,11,0,4,24.6
2020-03-19 21:04:00,Z20109,0,30719315,54,2980,424,11,1,2,62.9
2020-03-19 21:06:00,Z20109,0,78785075,362,17280,389,12,0,2,26.8
2020-03-19 21:08:00,Z20109,0,58154855,111,12154,92,9,1,2,52.5
2020-03-19 21:10:00,Z20109,0,90537580,335,6855,465,12,1,3,35.6
2020-03-19 21:12:00,Z20109,0,71011353,380,3585,189,9,3,1,13.7
2020-03-19 21:14:00,Z20109,0,45983887,321,7954,194,12,3,4,35.9
2020-03-19 21:16:00,Z20109,0,73790228,284,13269,410,9,3,4,40.5
2020-03-19 21:18:00,Z20109,0,16125276,116,10704,511,9,2,1,6.5
2020-03-19 21:20:00,Z20109,0,52573891,274,2486,500,10,2,4,14.6
2020-03-19 21:22:00,Z20109,0,19861444,263,4861,145,12,2,1,69.3
2020-03-19 21:24:00,Z20109,0,18945744,23,3322,81,12,2,3,10.9
2020-03-19 21:26:00,Z20109,0,18049333,309,13231,40,10,2,3,51.3
2020-03-19 21:28:00,Z20109,0,26573322,265,13565,398,9,0,0,68.4
2020-03-19 21:30:00,Z20109,0,91964042,319,2942,363,9,3,1,12.4
2020-03-19 21:32:00,Z20109,0,31904672,10,23189,466,9,0,2,53.9
2020-03-19 21:34:00,Z20109,0,27795817,298,11509,163,9,0,0,43.2
2020-03-19 21:36:00,Z20109,0,77619548,372,8343,122,11,0,1,12.3
2020-03-19 21:38:00,Z20109,0,76032134,73,7069,224,11,1,1,36.8
2020-03-19 21:40:00,Z20109,0,43414366,162,6455,197,12,2,0,9.3
2020-03-19 21:42:00,Z20109,0,53824712,170,18374,479,12,0,2,30.6
2020-03-19 21:44:00,Z20109,0,38561846,309,6292,466,9,2,3,23.5
2020-03-19 21:46:00,Z20109,0,38367562,146,2689,437,10,0,0,40.2
2020-03-19 21:48:00,Z20109,0,70544178,304,14942,19,10,2,2,67.7
2020-03-19 21:50:00,Z20109,0,27039467,192,22513,522,10,0,3,41.0
2020-03-19 21:52:00,Z20109,0,98961823,228,5550,386,9,1,1,43.5
2020-03-19 21:54:00,Z20109,0,51691159,97,13028,315,9,0,1,2.3
2020-03-19 21:56:00,Z20109,0,16993587,292,5040,321,9,0,3,60.0
2020-03-19 21:58:00,Z20109,0,102156912,306,21628,392,9,2,0,21.1
2020-03-19 22:00:00,Z20109,0,47996950,329,18071,365,9,0,2,16.5
2020-03-19 22:02:00,Z20109,0,36331425,208,10866,260,11,1,2,57.7
2020-03-19 22:04:00,Z20109,0,70635826,340,12471,304,9,1,2,26.8
2020-03-19 22:06:00,Z20109,0,102765168,240,14879,145,10,2,0,64.4
2020-03-19 22:08:00,Z20109,0,68448728,259,2299,201,12,0,1,62.6
2020-03-19 22:10:00,Z20109,0,36916475,7,9562,170,9,3,0,19.5
2020-03-19 22:12:00,Z20109,0,82647150,239,19743,512,9,1,4,54.7
2020-03-19 22:14:00,Z20109,0,40224580,135,11659,210,9,3,1,11.5
2020-03-19 22:16:00,Z20109,0,24572125,172,19296,218,12,0,3,48.1
2020-03-19 22:18:00,Z20109,0,93403233,76,1796,476,11,1,1,62.6
2020-03-19 22:20:00,Z20109,0,59765534,68,19571,162,9,0,3,31.3
2020-03-19 22:22:00,Z20109,0,56493073,172,11830,144,9,0,3,60.6
2020-03-19 22:24:00,Z20109,0,32201250,134,8670,112,11,0,4,4.6
2020-03-19 22:26:00,Z20109,0,99289714,161,6847,244,10,2,4,46.1
2020-03-19 22:28:00,Z20109,0,30837156,174,14256,370,9,3,4,62.6
2020-03-19 22:30:00,Z20109,0,80162963,66,24611,203,9,3,2,11.9
2020-03-19 22:32:00,Z20109,0,40460312,86,5484,16,11,2,0,44.8
2020-03-19 22:34:00,Z20109,0,31919874,208,21382,261,12,3,0,1.6
2020-03-19 22:36:00,Z20109,0,60137476,7,6195,80,9,0,1,44.3
